
244.61602783203125, 1032.295654296875, 3519.048692384502
727.9625854492188, 877.920654296875, 2093.6230773525313
1719.838134765625, 1016.3131103515625, 2337.4170246831636
1688.2647705078125, 1027.3065185546875, 2335.375487238751
1715.7432861328125, 1014.368408203125, 2278.9279027717857
1799.4598388671875, 1000.3823852539062, 2071.692286413454
1706.532470703125, 1023.05322265625, 15527.536377679557
1713.8074951171875, 1028.1463623046875, 4017.790934249293
1633.1424560546875, 918.39306640625, 8659.523066957365
1798.92333984375, 1000.4940795898438, 2170.0000753036
1707.176513671875, 1023.2940063476562, 15289.178025794565
1637.018798828125, 929.4144287109375, 10806.593882590532
1693.79638671875, 1030.8785400390625, 11872.279228474945
1714.30029296875, 1034.60009765625, 10370.6987901096
1801.589599609375, 1000.475830078125, 2283.51734256465
1715.0181884765625, 1044.3353271484375, 6870.300941849069
1719.8768310546875, 1015.2579956054688, 2361.8620416177437
66.94977569580078, 604.6266479492188, 2066.2535419882624
766.8849487304688, 78.7257080078125, 4414.017840225482
720.8151245117188, 875.8737182617188, 2168.7200875012204
723.1421508789062, 311.17047119140625, 2263.5987791764346
719.1041259765625, 145.1148223876953, 2378.5983585871872
756.5091552734375, 65.18524169921875, 10561.306819313904
722.4056396484375, 291.22735595703125, 6121.514607158024
877.3876342773438, 222.13876342773438, 2022.1948031424836
734.5, 89.5, 22733.0
726.4828491210938, 304.2931213378906, 5924.82905908837
877.3732299804688, 222.0591583251953, 2013.7458051589783
946.10546875, 97.98716735839844, 2936.1115585138905
732.9664916992188, 89.31838989257812, 23527.53883222118
723.3231201171875, 312.1549072265625, 2357.521321638371
733.0, 89.5, 23628.0
755.1792602539062, 64.64158630371094, 9452.918394918437
1327.73583984375, 973.616943359375, 3928.385939933767
1329.233154296875, 977.1856689453125, 4731.892050871393
1295.8231201171875, 947.8603515625, 7648.331296080723
1289.6376953125, 941.8458251953125, 8404.294859620684
1033.2080078125, 910.1989135742188, 4479.311037486477
723.5318603515625, 295.725830078125, 4869.254712698574
883.7744140625, 217.7959442138672, 2437.6974166534783
1034.54296875, 908.9027099609375, 5112.614067170507
1011.3999633789062, 793.699951171875, 2038.4002284298476
723.8255615234375, 293.40985107421875, 5421.572365747765
877.7633056640625, 220.83261108398438, 2207.0498142164433
948.692138671875, 89.9615249633789, 2175.3847459358076
770.4530029296875, 86.74677276611328, 4965.236519603088
1290.002685546875, 942.3721313476562, 8387.489578435721
1032.48681640625, 909.6171875, 4517.94930480537
1011.4588623046875, 793.5353393554688, 2033.3176294157602
723.0, 293.5, 5368.0
727.56103515625, 141.29714965820312, 2672.148849540972
748.2938232421875, 69.17473602294922, 12642.49276765436
1327.2042236328125, 974.3824462890625, 5129.660173746874
1032.9566650390625, 909.729736328125, 4562.596291784197
726.7622680664062, 138.81173706054688, 2769.196784151136
698.2164916992188, 59.584625244140625, 3248.5664213831187
746.9942626953125, 65.15335845947266, 12336.856793396873
1327.0814208984375, 974.5588989257812, 4930.665817165282
723.2116088867188, 132.701416015625, 2083.148219205337
838.5, 14.5, 2233.0
740.2299194335938, 60.299354553222656, 15573.001134468475
696.731689453125, 57.279563903808594, 3966.967043711047
1327.6981201171875, 977.0565795898438, 5289.102083063568
1033.2080078125, 910.1989135742188, 4479.311037486477
724.0233154296875, 138.87120056152344, 2197.6492412341177
746.5686645507812, 63.01792907714844, 12748.000465765945
1260.2738037109375, 910.458251953125, 3221.8024214185425
1034.7342529296875, 903.91748046875, 5355.815338011598
765.9229125976562, 74.77266693115234, 5687.132196923951
1299.4727783203125, 950.1621704101562, 7624.552945711184
1319.8721923828125, 969.4093017578125, 5733.900311463338
1326.7293701171875, 973.8470458984375, 4826.926408837608
759.2615356445312, 918.0052490234375, 3988.591654349817
1326.696044921875, 971.650634765625, 3744.2412645141885
767.8490600585938, 65.60261535644531, 4471.612903331872
765.2048950195312, 72.24586486816406, 7973.803465498495
1009.6614379882812, 793.579833984375, 2282.8970386482542
765.97314453125, 83.89982604980469, 3263.1896198467584
1328.7501220703125, 974.7501220703125, 4160.999445716036
1295.9921875, 948.8042602539062, 8104.532333084848
1301.0001220703125, 947.0001220703125, 6270.000290812051
763.2555541992188, 78.73815155029297, 2739.5752668129135
1298.6639404296875, 949.9927368164062, 8035.699381951243
769.631103515625, 84.05735778808594, 5235.589369571186
1300.6409912109375, 948.2130126953125, 7138.211597057059
727.8850708007812, 139.558349609375, 2914.6852336014854
730.294921875, 66.9502182006836, 17762.93095928547
1300.6573486328125, 948.21826171875, 7140.936908607313
1033.2169189453125, 906.0270385742188, 5433.573798489058
720.649169921875, 140.53469848632812, 2504.6143852846
695.7113037109375, 59.53962326049805, 2979.545198215579
747.434814453125, 67.49603271484375, 12459.657970394008
1296.462890625, 948.3387451171875, 7665.368198274518
745.0308837890625, 58.091400146484375, 11420.270018782932
1299.0111083984375, 945.2007446289062, 5949.919267030142
758.5164184570312, 48.18034362792969, 4413.466767878854
1299.2635498046875, 945.4375610351562, 5970.271080205566
1297.69189453125, 947.05078125, 6930.40091373719
724.0316162109375, 295.7383117675781, 4927.187761103793
1296.5784912109375, 948.0861206054688, 7856.842546576401
1032.6658935546875, 909.759033203125, 4741.801781267277
723.076416015625, 310.84564208984375, 2183.10654710159
1299.0052490234375, 944.244384765625, 5968.603276558366
1036.018310546875, 907.306396484375, 5091.244600214472
1009.260009765625, 793.7144165039062, 2277.496991024018
1299.507080078125, 944.700439453125, 6014.835839089006
1035.68310546875, 898.8697509765625, 6146.1085089622065
1011.1303100585938, 794.947021484375, 2595.595805030316
